9	67349706
9	67345684
9	67337008
9	67336256
9	67326886
9	67302332
9	67332550
9	67339284
9	67345917
9	67359466
9	67332570
9	67348464
9	67351418
9	67343994
9	67327602
9	67317699
9	67340109
9	67348874
9	67359782
9	67349931
9	67353375
9	67337427
9	67344497
9	67328100
9	67318430
9	67343272
9	67354247
9	67344779
9	67348455
9	67341483
9	67328181
9	67319792
9	67327465
9	67358371
9	67350341
9	67351519
9	67346632
9	67339274
9	67330303
9	67358554
9	67359967
9	67356522
9	67353663
9	67303688
9	67345359
9	67352692
9	67348542
9	67341261
9	67332570
9	67350479
9	67345777
9	67337358
9	67336431
9	67327231
10	67336269
10	67343606
10	67366868
10	67363362
10	67361385
10	67352627
10	67364722
10	67364773
10	67356191
10	67356836
10	67347657
10	67331897
10	67352132
10	67366610
10	67360197
10	67361401
10	67357675
10	67355425
10	67346935
10	67366167
10	67367718
10	67365016
10	67365114
10	67362320
10	67357118
10	67361991
10	67358874
10	67356287
10	67347987
10	67360600
10	67359950
10	67351872
10	67353484
10	67345082
10	67352735
10	67332198
10	67369317
10	67369267
10	67367381
10	67369528
10	67361096
10	67364438
10	67361571
10	67362132
10	67353306
10	67356208
10	67361675
10	67363297
10	67354644
10	67358821
10	67349839
10	67342616
10	67369240
10	67367432
10	67369126
10	67360844
10	67347698
10	67367864
10	67370743
10	67362467
10	67367428
10	67359042
10	67355846
10	67362892
10	67363805
10	67355489
10	67359951
10	67332532
10	67351248
10	67344046
10	67361972
10	67353361
10	67348694
10	67339504
10	67354149
10	67359540
10	67369809
10	67361135
10	67322969
10	67363232
10	67356737
10	67345816
10	67336410
10	67359708
10	67369232
10	67361377
10	67363508
10	67358735
10	67351710
10	67347260
10	67343246
10	67370999
10	67364438
10	67364741
10	67361389
10	67358604
10	67349548
10	67372170
10	67372173
10	67370151
10	67357396
10	67370761
10	67362487
10	67366249
10	67363414
10	67360658
10	67351935
10	67364319
10	67363311
10	67354852
10	67356710
10	67343171
10	67348249
10	67347566
10	67330926
10	67362289
10	67369219
10	67362446
10	67364888
10	67359248
10	67352134
10	67343981
10	67372688
10	67351956
10	67367137
10	67367306
10	67363212
10	67361158
10	67352447
10	67372130
10	67373081
10	67370160
10	67370879
10	67362717
10	67345249
10	67367712
10	67364248
10	67361735
10	67353300
10	67365478
10	67364984
10	67356700
10	67356947
10	67348014
10	67331385
10	67333289
10	67367165
10	67360858
10	67361867
10	67358201
10	67355455
10	67347278
10	67366803
10	67368156
10	67365544
10	67365249
10	67324915
10	67357514
10	67362543
10	67359531
10	67356476
10	67348480
10	67361080
10	67359914
10	67352116
10	67353500
10	67345339
10	67361515
10	67331859
10	67370008
10	67369777
10	67368003
10	67369686
10	67361539
10	67365081
10	67362327
10	67362405
10	67353889
10	67353767
10	67362272
10	67363356
10	67355011
10	67358997
10	67350268
10	67342509
10	67369981
10	67368304
10	67369526
10	67361517
10	67355014
10	67368536
10	67370921
10	67362906
10	67367762
10	67359578
10	67355989
10	67363745
10	67364099
10	67356061
10	67360407
10	67350262
10	67351935
10	67344251
10	67362252
10	67353872
10	67348660
10	67339512
10	67367907
10	67375019
10	67368905
10	67370243
10	67344024
10	67366263
10	67362853
10	67354416
10	67376331
10	67371397
10	67371103
10	67368121
10	67368542
10	67359527
10	67377066
10	67349605
10	67335079
10	67376926
10	67375006
10	67377996
10	67369570
10	67372088
10	67369578
10	67369856
10	67361101
10	67370030
10	67371803
10	67361423
10	67363204
10	67365819
10	67356682
10	67345210
10	67375171
10	67369797
10	67370140
10	67367622
10	67368192
10	67359609
10	67362916
10	67375933
10	67376068
10	67374546
10	67377026
10	67369015
10	67371322
10	67369274
10	67369703
10	67361330
10	67369946
10	67359603
10	67371696
10	67363532
10	67367162
10	67358703
10	67350851
10	67377073
10	67376198
10	67375257
10	67379099
10	67370653
10	67357291
10	67372329
10	67370309
10	67373101
10	67364194
10	67369674
10	67373259
10	67364531
10	67370158
10	67361115
10	67357456
10	67349067
10	67377128
10	67376178
10	67379949
10	67371660
10	67375534
10	67380030
10	67371744
10	67378047
10	67369636
10	67369369
10	67355859
10	67371424
10	67374353
10	67365966
10	67371713
10	67362960
10	67359546
10	67372548
10	67363899
10	67362254
10	67355487
10	67351810
10	67376753
10	67372283
10	67372440
10	67369482
10	67370518
10	67362266
10	67375914
10	67376894
10	67374601
10	67377048
10	67345422
10	67369124
10	67372556
10	67370150
10	67370556
10	67362469
10	67371063
10	67372989
10	67364984
10	67367599
10	67359359
10	67336775
10	67351489
10	67378685
10	67378130
10	67376576
10	67380839
10	67372525
10	67374687
10	67372293
10	67375566
10	67366966
10	67362389
10	67353855
10	67371671
10	67375713
10	67367183
10	67371902
10	67363112
10	67360226
10	67377966
10	67376448
10	67380078
10	67371865
10	67349878
10	67376517
10	67381066
10	67372863
10	67378264
10	67369922
10	67369859
10	67372694
10	67375866
10	67367600
10	67372610
10	67341508
10	67364030
10	67360871
10	67373831
10	67365304
10	67364195
10	67356114
10	67373195
10	67373162
10	67371638
10	67374808
10	67340889
10	67366822
10	67369051
10	67366759
10	67368795
10	67360504
10	67366799
10	67369747
10	67361625
10	67366248
10	67357933
10	67331789
10	67354137
10	67373056
10	67371657
10	67374334
10	67366456
10	67372015
10	67375787
10	67367905
10	67373201
10	67365246
10	67308320
10	67364010
10	67367980
10	67370259
10	67362356
10	67367372
10	67359221
10	67355307
10	67368941
10	67360859
10	67358918
10	67353908
10	67352401
10	67374565
10	67373397
10	67377806
10	67369573
10	67372586
10	67377677
10	67369399
10	67375919
10	67367568
10	67359101
10	67368329
10	67368857
10	67373118
10	67364712
10	67370512
10	67361893
10	67361067
10	67370459
10	67361877
10	67362112
10	67369015
10	67357652
10	67373022
10	67377541
10	67369456
10	67375879
10	67367681
10	67368111
10	67376200
10	67367979
10	67369616
10	67360420
10	67366321
10	67371519
10	67363221
10	67362926
10	67358994
10	67360927
10	67351719
10	67362574
10	67356178
10	67346174
10	67336486
10	67359443
10	67368712
10	67360906
10	67363149
10	67358403
10	67352069
10	67354667
10	67343326
10	67370435
10	67363892
10	67364310
10	67360887
10	67358771
10	67349455
10	67371307
10	67371491
10	67369349
10	67347578
10	67370439
10	67361932
10	67365521
10	67362568
10	67360465
10	67351473
10	67363560
10	67363206
10	67354486
10	67356582
10	67332513
10	67347247
10	67331560
10	67361748
10	67368556
10	67361759
10	67364335
10	67358753
10	67352290
10	67343819
10	67372029
10	67322735
10	67366319
10	67366661
10	67362567
10	67361054
10	67352046
10	67371272
10	67372376
10	67369389
10	67370551
10	67362114
11	67356794
11	67371572
11	67346822
11	67372261
11	67370617
11	67372096
11	67364140
11	67370984
11	67373558
11	67365607
11	67370505
11	67362408
11	67363884
11	67359320
11	67366230
11	67366924
11	67358936
11	67363333
11	67354920
11	67348029
11	67365241
11	67356934
11	67352381
11	67366049
11	67343570
11	67370189
11	67376902
11	67370866
11	67372258
11	67368440
11	67365485
11	67357094
11	67378251
11	67373357
11	67361503
11	67373176
11	67370274
11	67371025
11	67362092
11	67378790
11	67378755
11	67376878
11	67379969
11	67371621
11	67373940
11	67355203
11	67371501
11	67371987
11	67363308
11	67372047
11	67373980
11	67365453
11	67368220
11	67359179
11	67348522
11	67377458
11	67346789
11	67372146
11	67372552
11	67370132
11	67371116
11	67362595
11	67377995
11	67378220
11	67376760
11	67379426
11	67371484
11	67373364
11	67373518
11	67371533
11	67372228
11	67363921
11	67372295
11	67374265
11	67366170
11	67369934
11	67361544
11	67354449
11	67366950
11	67379183
11	67378420
11	67377491
11	67381517
11	67373142
11	67374582
11	67372587
11	67375617
11	67366790
11	67372078
11	67367319
11	67375862
11	67367213
11	67372860
11	67363901
11	67360876
11	67379213
11	67378267
11	67382138
11	67373918
11	67377751
11	67364088
11	67382321
11	67374110
11	67380393
11	67372072
11	67372105
11	67373646
11	67376721
11	67368406
11	67374155
11	67365489
11	67362038
11	67361896
11	67362508
11	67375066
11	67366511
11	67365240
11	67358728
11	67378767
11	67374320
11	67374574
11	67371714
11	67373081
11	67352920
11	67364869
11	67377715
11	67378778
11	67374447
11	67372116
11	67364692
11	67374326
11	67370025
11	67354659
11	67374426
11	67376620
11	67377708
11	67372481
11	67373361
11	67365165
11	67368606
11	67365841
11	67363548
11	67371781
11	67354891
11	67366833
11	67366191
11	67357805
11	67359874
11	67350836
11	67335414
11	67364831
11	67371264
11	67364629
11	67363308
11	67367114
11	67361688
11	67355260
11	67347136
11	67374764
11	67369291
11	67369554
11	67365587
11	67364041
11	67355381
11	67365419
11	67373994
11	67375028
11	67372184
11	67373106
11	67365016
11	67369703
11	67366345
11	67364198
11	67355817
11	67367671
11	67359199
11	67367466
11	67359241
11	67359745
11	67350903
11	67335411
11	67369706
11	67363575
11	67364646
11	67361089
11	67359041
11	67349092
11	67350881
11	67369119
11	67370556
11	67368030
11	67368066
11	67360404
11	67365065
11	67362115
11	67359598
11	67351639
11	67339786
11	67363770
11	67363048
11	67355292
11	67356871
11	67348755
11	67336493
11	67372357
11	67372212
11	67370491
11	67372506
11	67362577
11	67364414
11	67367630
11	67364910
11	67365474
11	67357002
11	67364975
11	67366474
11	67358174
11	67362235
11	67353562
12	67372608
12	67375534
12	67372078
12	67375106
12	67367371
12	67371887
12	67363929
12	67361123
12	67377667
12	67376410
12	67378988
12	67371515
12	67379160
12	67380969
12	67383493
12	67389005
12	67380940
12	67387310
12	67379139
12	67381158
12	67380077
12	67384466
12	67376321
12	67373188
12	67374328
12	67374712
12	67384455
12	67383327
12	67387604
12	67379941
12	67383605
12	67388682
12	67381002
12	67386592
12	67374534
12	67381406
12	67379742
12	67381933
12	67373751
12	67377133
12	67374646
12	67374665
12	67385473
12	67377587
12	67381063
12	67370834
12	67382850
12	67375143
12	67375689
12	67371429
12	67384974
12	67384536
12	67389797
12	67381952
12	67383236
12	67388934
12	67367699
12	67388939
12	67381184
12	67384353
12	67381730
12	67385433
12	67377608
12	67379538
12	67376435
12	67377621
12	67381902
12	67359666
12	67387801
12	67387313
12	67393740
12	67385749
12	67386024
12	67392780
12	67384755
12	67392085
12	67383984
12	67388088
12	67380564
12	67388294
12	67384175
12	67390396
12	67382638
12	67388817
12	67380988
12	67384273
12	67388353
12	67380522
12	67384394
12	67375755
13	67380883
13	67382241
13	67382506
13	67386246
13	67378891
13	67384233
13	67376694
13	67376245
13	67385189
13	67377662
13	67381690
13	67382072
13	67377805
13	67389216
13	67388512
13	67388018
13	67393707
13	67386028
13	67385883
13	67384774
13	67385231
13	67389218
13	67387941
13	67389599
13	67381897
13	67384932
13	67383211
13	67383924
13	67387508
13	67394340
13	67389691
13	67382204
13	67386105
13	67384896
13	67385426
13	67381744
13	67390727
13	67382918
13	67388016
13	67387019
13	67384182
13	67376104
13	67375412
13	67384663
13	67376640
13	67377329
13	67380913
13	67384189
13	67382143
13	67388270
13	67393784
13	67386505
13	67393365
13	67386015
13	67389112
13	67392913
13	67371775
13	67386210
13	67385596
13	67385099
13	67386741
13	67389838
13	67382465
13	67386668
13	67385438
13	67386803
13	67379369
13	67383079
13	67381180
13	67381128
14	67394317
14	67387114
14	67390055
14	67394596
14	67387354
14	67391053
14	67389122
14	67391642
14	67384356
14	67387193
14	67390493
14	67395774
14	67397119
14	67389314
14	67394914
14	67394249
14	67394715
14	67386797
14	67392220
14	67390815
14	67389142
14	67392317
14	67398246
14	67391130
14	67397890
14	67390703
14	67394673
14	67397435
14	67390226
14	67394618
14	67391605
14	67393206
14	67400311
14	67392925
14	67400113
14	67392683
14	67398085
14	67399119
14	67391664
14	67397360
14	67383637
14	67386877
14	67390664
14	67382787
14	67386564
14	67384152
14	67390240
14	67396062
14	67388588
14	67395443
15	67392575
15	67398240
15	67398030
15	67397134
15	67394500
15	67397676
15	67397757
15	67400932
15	67393654
15	67399449
15	67391361
15	67399147
15	67391803
15	67396626
15	67396010
15	67395482
15	67392396
15	67392539
15	67398945
15	67391782
16	67395830
16	67399298
16	67402477
16	67395472
16	67394126
16	67399468
16	67399314
16	67398393
16	67395794
16	67398944
16	67399089
16	67402084
16	67395126
16	67400609
16	67402335
16	67395283
16	67400340
16	67401378
16	67394298
16	67399630
17	67404162
17	67402557
17	67403608
17	67403753
17	67397272
17	67402924
17	67402788
17	67401842
17	67399647
17	67402263
17	67402362
17	67401625
18	67404571
